"ID","Text ID","Object","Animation","Type","Trigger","Property"
"Maelsen/Bauqah/1_1_city_hall_talk1","Maelsen/Rude/1_1_city_hall_talk1.1",1,,"char","interact,1","interact,hold,replayable"
"Maelsen/Vraesier/1_1_city_hall_talk1","Maelsen/Rude/1_1_city_hall_talk1.1",1,,"char","interact,1","interact,hold,replayable"
"Maelsen/Orsanoas/1_1_city_hall_talk1","Maelsen/Rude/1_1_city_hall_talk1.1",1,,"char","interact,1","interact,hold,replayable"
"Maelsen/Laguasangte/1_1_city_hall_talk1","Maelsen/Rude/1_1_city_hall_talk1.1",1,,"char","interact,1","interact,hold,replayable"
"Maelsen/Bauqah/1_1_city_hall_talk1","Maelsen/Rude/1_1_city_hall_talk1.1",1,,"char","interact,1","interact,hold,replayable"
"Maelsen/Any/1_1_city_hall_talk1","Maelsen/Any/1_1_city_hall_talk1.1",1,"Talk","char","interact,1","interact,hold,replayable"
"Kapuni/Yuawies/1_1_city_hall_talk1","Kapuni/Yuawies/1_1_city_hall_talk1.1",,"Talk","char","interact,2","interact,hold"
"Kapuni/Orsanoas/1_1_city_hall_talk1","Kapuni/Orsanoas/1_1_city_hall_talk1.1",,"Talk","char","interact,2","interact,hold"
"Kapuni/Any/1_1_city_hall_talk1","Kapuni/Any/1_1_city_hall_talk1.1",2,"Talk","char","interact,2","interact,hold"
,"Kapuni/Any/1_1_city_hall_talk1.2",2,"Bow",,,"interact,hold"
,"Kapuni/Any/1_1_city_hall_talk1.3",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.4",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.5",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.6",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.7",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.8",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.9",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.10",2,,,,"interact"
,"Kapuni/Any/1_1_city_hall_talk1.11",2,,,,"interact"
